cve_inegi,NOM_ENT,NOM_MUN,Pnat,HOMP1000,IDH
1001,Aguascalientes,Aguascalientes,0.762874214,0.065332617,0.804
1002,Aguascalientes,Asientos,0.87544629,0.019403912,0.665
1003,Aguascalientes,Calvillo,0.864051502,0.034334764,0.664
1004,Aguascalientes,Cosío,0.911470588,0.117647059,0.699
1005,Aguascalientes,Jesús María,0.80317712,0.053875578,0.742
1006,Aguascalientes,Pabellón de Arteaga,0.898438484,0.041976241,0.744
1007,Aguascalientes,Rincón de Romos,0.902752358,0.034862034,0.733
1008,Aguascalientes,San José de Gracia,0.958752094,0,0.708
1009,Aguascalientes,Tepezalá,0.932710696,0.133422282,0.678
1010,Aguascalientes,El Llano,0.922121517,0.095909461,0.652
1011,Aguascalientes,San Francisco de los Romo,0.807006791,0.016129813,0.733
2001,Baja California,Ensenada,0.612423869,0.885520057,0.755
2002,Baja California,Mexicali,0.676545449,0.126691764,0.791
2003,Baja California,Tecate,0.55895426,1.512357064,0.767
2004,Baja California,Tijuana,0.503093591,1.100116878,0.786
2005,Baja California,Playas de Rosarito,0.490125305,0.780203326,0.756
3001,Baja California Sur,Comondú,0.764903247,0.082168143,0.736
3002,Baja California Sur,Mulegé,0.65186967,0.374871138,0.693
3003,Baja California Sur,La Paz,0.70969508,0.044483834,0.825
3008,Baja California Sur,Los Cabos,0.431974504,0.071202554,0.798
3009,Baja California Sur,Loreto,0.753046754,0.110791048,0.728
4001,Campeche,Calkiní,0.909440843,0.016882766,0.724
4002,Campeche,Campeche,0.843316546,0.037405169,0.794
4003,Campeche,Carmen,0.660117744,0.092427013,0.783
4004,Campeche,Champotón,0.774785723,0.038377894,0.689
4005,Campeche,Hecelchakán,0.930851897,0,0.729
4006,Campeche,Hopelchén,0.859824395,0.071191267,0.646
4007,Campeche,Palizada,0.730853392,0.115167569,0.678
4008,Campeche,Tenabo,0.926563046,0,0.69
4009,Campeche,Escárcega,0.741134456,0.150192747,0.671
4010,Campeche,Calakmul,0.542567951,0.094595447,0.597
4011,Campeche,Candelaria,0.651098843,0.255792637,0.634
5001,Coahuila de Zaragoza,Abasolo,0.951076321,0,0.703
5002,Coahuila de Zaragoza,Acuña,0.768573146,0.061327871,0.754
5003,Coahuila de Zaragoza,Allende,0.928608605,0.173490632,0.746
5004,Coahuila de Zaragoza,Arteaga,0.86483197,0,0.68
5005,Coahuila de Zaragoza,Candela,0.80584297,0,0.657
5006,Coahuila de Zaragoza,Castaños,0.959557814,0.034331228,0.743
5007,Coahuila de Zaragoza,Cuatro Ciénegas,0.952103814,0.078647267,0.683
5008,Coahuila de Zaragoza,Escobedo,0.944207417,0,0.65
5009,Coahuila de Zaragoza,Francisco I. Madero,0.914220378,0.016939104,0.699
5010,Coahuila de Zaragoza,Frontera,0.943379971,0.012134597,0.748
5011,Coahuila de Zaragoza,General Cepeda,0.95167255,0,0.636
5012,Coahuila de Zaragoza,Guerrero,0.900182593,6.695069994,0.649
5013,Coahuila de Zaragoza,Hidalgo,0.331988473,0.576368876,0.65
5014,Coahuila de Zaragoza,Jiménez,0.899494843,0.105241002,0.616
5015,Coahuila de Zaragoza,Juárez,0.876262626,0,0.664
5016,Coahuila de Zaragoza,Lamadrid,0.973356009,0,0.709
5017,Coahuila de Zaragoza,Matamoros,0.918791249,0.092954866,0.698
5018,Coahuila de Zaragoza,Monclova,0.927569121,0.079848372,0.788
5019,Coahuila de Zaragoza,Morelos,0.911200807,0,0.75
5020,Coahuila de Zaragoza,Múzquiz,0.928365002,0.125650942,0.722
5021,Coahuila de Zaragoza,Nadadores,0.968802569,0.152928582,0.713
5022,Coahuila de Zaragoza,Nava,0.877599686,0.150925171,0.72
5023,Coahuila de Zaragoza,Ocampo,0.898672475,0.103712923,0.651
5024,Coahuila de Zaragoza,Parras,0.940771722,0,0.712
5025,Coahuila de Zaragoza,Piedras Negras,0.823980445,0.130439468,0.778
5026,Coahuila de Zaragoza,Progreso,0.912936091,0,0.643
5027,Coahuila de Zaragoza,Ramos Arizpe,0.749744362,0.008180428,0.778
5028,Coahuila de Zaragoza,Sabinas,0.943898412,0.030858959,0.754
5029,Coahuila de Zaragoza,Sacramento,0.9927155,0,0.689
5030,Coahuila de Zaragoza,Saltillo,0.841085597,0.035228954,0.805
5031,Coahuila de Zaragoza,San Buenaventura,0.954481199,0,0.763
5032,Coahuila de Zaragoza,San Juan de Sabinas,0.952366304,0.118315192,0.772
5033,Coahuila de Zaragoza,San Pedro,0.930097683,0.089072753,0.709
5034,Coahuila de Zaragoza,Sierra Mojada,0.526838671,0,0.713
5035,Coahuila de Zaragoza,Torreón,0.84204437,0.109593146,0.794
5036,Coahuila de Zaragoza,Viesca,0.879586309,0.049248953,0.619
5037,Coahuila de Zaragoza,Villa Unión,0.954104719,0.323206206,0.689
5038,Coahuila de Zaragoza,Zaragoza,0.916634945,0.07613247,0.69
6001,Colima,Armería,0.763411279,1.77369145,0.692
6002,Colima,Colima,0.71401737,0.598543121,0.805
6003,Colima,Comala,0.895249527,0.276995522,0.724
6004,Colima,Coquimatlán,0.827182416,0.575898642,0.716
6005,Colima,Cuauhtémoc,0.805225957,0.319826015,0.75
6006,Colima,Ixtlahuacán,0.813622621,0.53352303,0.69
6007,Colima,Manzanillo,0.648711466,1.387209406,0.779
6008,Colima,Minatitlán,0.775486267,0.293226469,0.702
6009,Colima,Tecomán,0.742315464,1.126348824,0.713
6010,Colima,Villa de Álvarez,0.721558206,0.327185801,0.827
7001,Chiapas,Acacoyagua,0.952650884,0.277870401,0.608
7002,Chiapas,Acala,0.982866852,0.047198754,0.62
7003,Chiapas,Acapetahua,0.9595524,0.037176103,0.615
7004,Chiapas,Altamirano,0.96675885,0.055309735,0.553
7005,Chiapas,Amatán,0.949208551,0.122389034,0.546
7006,Chiapas,Amatenango de la Frontera,0.968110919,0.03151095,0.585
7007,Chiapas,Amatenango del Valle,0.998670566,0,0.504
7008,Chiapas,Angel Albino Corzo,0.977963502,0.062603687,0.563
7009,Chiapas,Arriaga,0.93010818,0.194481585,0.69
7010,Chiapas,Bejucal de Ocampo,0.991038697,0,0.526
7011,Chiapas,Bella Vista,0.983281242,0.049610557,0.549
7012,Chiapas,Berriozábal,0.941422206,0.07736106,0.645
7013,Chiapas,Bochil,0.924724257,0.026836272,0.625
7014,Chiapas,El Bosque,0.998558069,0,0.541
7015,Chiapas,Cacahoatán,0.943885696,0.199553001,0.673
7016,Chiapas,Catazajá,0.875759124,0.11351382,0.648
7017,Chiapas,Cintalapa,0.956518285,0.204299367,0.653
7018,Chiapas,Coapilla,0.988686869,0.303030303,0.588
7019,Chiapas,Comitán de Domínguez,0.946503147,0.078229369,0.7
7020,Chiapas,La Concordia,0.984154647,0.020032051,0.574
7021,Chiapas,Copainalá,0.986076063,0,0.641
7022,Chiapas,Chalchihuitán,0.998950491,0.045630846,0.47
7023,Chiapas,Chamula,0.998421058,0.117685133,0.452
7024,Chiapas,Chanal,0.998903348,0.146220208,0.526
7025,Chiapas,Chapultenango,0.97256424,0.133832976,0.592
7026,Chiapas,Chenalhó,0.999493361,0.042219924,0.504
7027,Chiapas,Chiapa de Corzo,0.967039929,0.071380772,0.704
7028,Chiapas,Chiapilla,0.989116309,0.162443145,0.615
7029,Chiapas,Chicoasén,0.968900407,0,0.623
7030,Chiapas,Chicomuselo,0.971211091,0.108739976,0.572
7031,Chiapas,Chilón,0.996911017,0.050997363,0.537
7032,Chiapas,Escuintla,0.959476955,0.129466598,0.605
7033,Chiapas,Francisco León,0.99378882,0.27605245,0.538
7034,Chiapas,Frontera Comalapa,0.927784714,0.185420967,0.653
7035,Chiapas,Frontera Hidalgo,0.926696895,0,0.642
7036,Chiapas,La Grandeza,0.98766394,0,0.583
7037,Chiapas,Huehuetán,0.955660144,0.082569565,0.656
7038,Chiapas,Huixtán,0.99734494,0.043525571,0.532
7039,Chiapas,Huitiupán,0.996522425,0.071702578,0.549
7040,Chiapas,Huixtla,0.939596559,0.244168138,0.694
7041,Chiapas,La Independencia,0.984270292,0.043095089,0.529
7042,Chiapas,Ixhuatán,0.977674255,0.087896634,0.579
7043,Chiapas,Ixtacomitán,0.959492747,0,0.638
7044,Chiapas,Ixtapa,0.995792958,0,0.566
7045,Chiapas,Ixtapangajoya,0.932208784,0,0.608
7046,Chiapas,Jiquipilas,0.967781214,0.073058471,0.663
7047,Chiapas,Jitotol,0.949691581,0.120163422,0.568
7048,Chiapas,Juárez,0.87916724,0.229284175,0.643
7049,Chiapas,Larráinzar,0.99878435,0.09597236,0.522
7050,Chiapas,La Libertad,0.878631498,0,0.69
7051,Chiapas,Mapastepec,0.947778019,0.216778669,0.654
7052,Chiapas,Las Margaritas,0.9707361,0.028363363,0.534
7053,Chiapas,Mazapa de Madero,0.97633211,0,0.598
7054,Chiapas,Mazatán,0.918654867,0.283185841,0.652
7055,Chiapas,Metapa,0.894486045,0.340367597,0.656
7056,Chiapas,Mitontic,0.998982188,0.072700836,0.459
7057,Chiapas,Motozintla,0.970732218,0.039268044,0.625
7058,Chiapas,Nicolás Ruíz,0.996432319,0,0.526
7059,Chiapas,Ocosingo,0.978292089,0.089490797,0.57
7060,Chiapas,Ocotepec,0.996024986,0,0.517
7061,Chiapas,Ocozocoautla de Espinosa,0.98237112,0.082138054,0.598
7062,Chiapas,Ostuacán,0.893984515,0.162434349,0.611
7063,Chiapas,Osumacinta,0.941501381,0,0.629
7064,Chiapas,Oxchuc,0.999472075,0,0.582
7065,Chiapas,Palenque,0.896949306,0.098287529,0.623
7066,Chiapas,Pantelhó,0.998181198,0.113675117,0.495
7067,Chiapas,Pantepec,0.982716452,0,0.539
7068,Chiapas,Pichucalco,0.916538739,0.093987907,0.699
7069,Chiapas,Pijijiapan,0.950559647,0.078135683,0.622
7070,Chiapas,El Porvenir,0.992823942,0.163092229,0.555
7071,Chiapas,Villa Comaltitlán,0.929068885,0.099019705,0.605
7072,Chiapas,Pueblo Nuevo Solistahuacán,0.974018086,0.168713727,0.578
7073,Chiapas,Rayón,0.984722989,0.092030186,0.601
7074,Chiapas,Reforma,0.663008321,0.111534944,0.712
7075,Chiapas,Las Rosas,0.993652225,0.069374588,0.56
7076,Chiapas,Sabanilla,0.991033491,0.033457125,0.547
7077,Chiapas,Salto de Agua,0.976093757,0.06225584,0.565
7078,Chiapas,San Cristóbal de las Casas,0.957058284,0.078749641,0.724
7079,Chiapas,San Fernando,0.96872682,0.047854904,0.596
7080,Chiapas,Siltepec,0.989011836,0.269884721,0.57
7081,Chiapas,Simojovel,0.99584396,0.113346557,0.562
7082,Chiapas,Sitalá,0.999097822,0.128882588,0.493
7083,Chiapas,Socoltenango,0.990467211,0.157133878,0.555
7084,Chiapas,Solosuchiapa,0.977806331,0,0.624
7085,Chiapas,Soyaló,0.991000918,0,0.615
7086,Chiapas,Suchiapa,0.986147423,0,0.673
7087,Chiapas,Suchiate,0.846779612,0.503935496,0.603
7088,Chiapas,Sunuapa,0.951906412,0,0.595
7089,Chiapas,Tapachula,0.881780349,0.186595647,0.713
7090,Chiapas,Tapalapa,0.988563888,0,0.596
7091,Chiapas,Tapilula,0.96718658,0.220718069,0.619
7092,Chiapas,Tecpatán,0.985344908,0.046672267,0.598
7093,Chiapas,Tenejapa,0.998442756,0.020763257,0.53
7094,Chiapas,Teopisca,0.991737207,0.020202428,0.554
7096,Chiapas,Tila,0.853565655,0.107777977,0.546
7097,Chiapas,Tonalá,0.949343401,0.097918684,0.669
7098,Chiapas,Totolapa,0.996949106,0.138677021,0.526
7099,Chiapas,La Trinitaria,0.951630951,0.024064203,0.582
7100,Chiapas,Tumbalá,0.996397107,0.026298488,0.54
7101,Chiapas,Tuxtla Gutiérrez,0.927919861,0.064553825,0.776
7102,Chiapas,Tuxtla Chico,0.936622465,0.316887676,0.693
7103,Chiapas,Tuzantán,0.96557983,0.033001122,0.605
7104,Chiapas,Tzimol,0.977898551,0.120772947,0.577
7105,Chiapas,Unión Juárez,0.946589205,0,0.648
7106,Chiapas,Venustiano Carranza,0.990726981,0.029721215,0.598
7107,Chiapas,Villa Corzo,0.987081639,0.060935667,0.617
7108,Chiapas,Villaflores,0.983156223,0.091294186,0.669
7109,Chiapas,Yajalón,0.991882835,0.099292541,0.59
7110,Chiapas,San Lucas,0.983523784,0,0.534
7111,Chiapas,Zinacantán,0.999272695,0,0.496
7112,Chiapas,San Juan Cancuc,0.999341204,0.131759249,0.489
7113,Chiapas,Aldama,0.999764151,0,0.514
7114,Chiapas,Benemérito de las Américas,0.808032877,0.423674957,0.592
7115,Chiapas,Maravilla Tenejapa,0.961057496,0,0.506
7116,Chiapas,Marqués de Comillas,0.871237977,0.310269935,0.541
7117,Chiapas,Montecristo de Guerrero,0.978839753,0,0.546
7118,Chiapas,San Andrés Duraznal,0.999669257,0.330742517,0.509
7119,Chiapas,Santiago el Pinar,0.999596693,0,0.506
8001,Chihuahua,Ahumada,0.923881107,0.341646737,0.685
8002,Chihuahua,Aldama,0.9340807,0.230352824,0.722
8003,Chihuahua,Allende,0.92977495,0.117827265,0.716
8004,Chihuahua,Aquiles Serdán,0.814656589,0.410778837,0.75
8005,Chihuahua,Ascensión,0.747135247,0.229946728,0.652
8006,Chihuahua,Bachíniva,0.945410711,0.516617875,0.671
8007,Chihuahua,Balleza,0.981995134,0.364963504,0.512
8008,Chihuahua,Batopilas de Manuel Gómez Morín,0.987666371,0.621118012,0.397
8009,Chihuahua,Bocoyna,0.979743908,2.612307824,0.662
8010,Chihuahua,Buenaventura,0.902728068,0.477213076,0.679
8011,Chihuahua,Camargo,0.943130164,0.282833997,0.743
8012,Chihuahua,Carichí,0.982497227,0.86281278,0.478
8013,Chihuahua,Casas Grandes,0.884976725,0.677105375,0.715
8014,Chihuahua,Coronado,0.926253687,0,0.689
8015,Chihuahua,Coyame del Sotol,0.921138211,0,0.657
8016,Chihuahua,La Cruz,0.938714903,0.809935205,0.71
8017,Chihuahua,Cuauhtémoc,0.929582923,1.013075876,0.732
8018,Chihuahua,Cusihuiriachi,0.964502844,0,0.635
8019,Chihuahua,Chihuahua,0.907140435,0.539633177,0.804
8020,Chihuahua,Chínipas,0.803921569,0,0.58
8021,Chihuahua,Delicias,0.895891194,0.179394841,0.787
8022,Chihuahua,Dr. Belisario Domínguez,0.958469055,0,0.662
8023,Chihuahua,Galeana,0.765324519,0,0.683
8024,Chihuahua,Santa Isabel,0.939857557,0.527565286,0.693
8025,Chihuahua,Gómez Farías,0.935070483,0.569557169,0.712
8026,Chihuahua,Gran Morelos,0.946895425,0,0.66
8027,Chihuahua,Guachochi,0.986707852,0.717417298,0.57
8028,Chihuahua,Guadalupe,0.773188577,4.484304933,0.665
8029,Chihuahua,Guadalupe y Calvo,0.946410896,1.603515857,0.525
8030,Chihuahua,Guazapares,0.921303075,0.122010737,0.528
8031,Chihuahua,Guerrero,0.959433936,0.789332732,0.671
8032,Chihuahua,Hidalgo del Parral,0.898313075,0.171435429,0.765
8033,Chihuahua,Huejotitán,0.95631068,4.854368932,0.63
8034,Chihuahua,Ignacio Zaragoza,0.942263279,0.38491147,0.683
8035,Chihuahua,Janos,0.851794639,0,0.636
8036,Chihuahua,Jiménez,0.911622898,0.146846472,0.742
8037,Chihuahua,Juárez,0.678074647,1.377235611,0.767
8038,Chihuahua,Julimes,0.935140562,0.200803213,0.689
8039,Chihuahua,López,0.938136827,2.183406114,0.72
8040,Chihuahua,Madera,0.949490932,3.062360802,0.666
8041,Chihuahua,Maguarichi,0.99078341,0,0.543
8042,Chihuahua,Manuel Benavides,0.989813243,0,0.641
8043,Chihuahua,Matachí,0.953683443,0,0.672
8044,Chihuahua,Matamoros,0.911914696,0.927213723,0.71
8045,Chihuahua,Meoqui,0.914230932,0.312130738,0.711
8046,Chihuahua,Morelos,0.857968621,0.550509221,0.486
8047,Chihuahua,Moris,0.783899258,0.899482797,0.564
8048,Chihuahua,Namiquipa,0.932414583,0.220147939,0.681
8049,Chihuahua,Nonoava,0.97533551,1.088139282,0.596
8050,Chihuahua,Nuevo Casas Grandes,0.898909555,0.212918042,0.747
8051,Chihuahua,Ocampo,0.970099668,1.84569952,0.594
8052,Chihuahua,Ojinaga,0.862272764,0.489117144,0.701
8053,Chihuahua,Praxedis G. Guerrero,0.837409509,0.195656427,0.679
8054,Chihuahua,Riva Palacio,0.955165692,0,0.634
8055,Chihuahua,Rosales,0.938662375,0.953743443,0.699
8056,Chihuahua,Rosario,0.97017797,0,0.628
8057,Chihuahua,San Francisco de Borja,0.960855712,0.910332271,0.65
8058,Chihuahua,San Francisco de Conchos,0.956231454,0,0.723
8059,Chihuahua,San Francisco del Oro,0.939648281,0.999200639,0.737
8060,Chihuahua,Santa Bárbara,0.917544466,0.518045243,0.746
8061,Chihuahua,Satevó,0.963678969,1.757469244,0.65
8062,Chihuahua,Saucillo,0.924619918,0.267899002,0.722
8063,Chihuahua,Temósachic,0.973496241,1.879699248,0.612
8064,Chihuahua,El Tule,0.964088398,0,0.631
8065,Chihuahua,Urique,0.973068122,0.410725811,0.515
8066,Chihuahua,Uruachi,0.954699017,1.228501229,0.503
8067,Chihuahua,Valle de Zaragoza,0.932565445,1.047120419,0.651
9002,Ciudad de México,Azcapotzalco,0.808477459,0.097176109,0.842
9003,Ciudad de México,Coyoacán,0.80607115,0.078119024,0.868
9004,Ciudad de México,Cuajimalpa de Morelos,0.823429159,0.050531499,0.812
9005,Ciudad de México,Gustavo A. Madero,0.808888389,0.176417798,0.808
9006,Ciudad de México,Iztacalco,0.827092008,0.177911761,0.831
9007,Ciudad de México,Iztapalapa,0.800379845,0.136748523,0.792
9008,Ciudad de México,La Magdalena Contreras,0.844896657,0.076729854,0.811
9009,Ciudad de México,Milpa Alta,0.850338933,0.07204375,0.75
9010,Ciudad de México,Álvaro Obregón,0.823333601,0.100113682,0.815
9011,Ciudad de México,Tláhuac,0.825244129,0.140194182,0.784
9012,Ciudad de México,Tlalpan,0.794690311,0.171446206,0.832
9013,Ciudad de México,Xochimilco,0.825344092,0.074630579,0.812
9014,Ciudad de México,Benito Juárez,0.754987297,0.181963501,0.929
9015,Ciudad de México,Cuauhtémoc,0.766016223,0.146551282,0.854
9016,Ciudad de México,Miguel Hidalgo,0.729066036,0.188192149,0.888
9017,Ciudad de México,Venustiano Carranza,0.834925987,0.338063213,0.826
10001,Durango,Canatlán,0.944776499,0.127169835,0.73
10002,Durango,Canelas,0.863457533,0.925711641,0.557
10003,Durango,Coneto de Comonfort,0.952987267,0,0.623
10004,Durango,Cuencamé,0.894721785,0.028608211,0.685
10005,Durango,Durango,0.909723725,0.047916573,0.784
10006,Durango,General Simón Bolívar,0.754732018,0,0.62
10007,Durango,Gómez Palacio,0.805628437,0.034875922,0.744
10008,Durango,Guadalupe Victoria,0.92832811,0.027251669,0.715
10009,Durango,Guanaceví,0.768466917,0,0.605
10010,Durango,Hidalgo,0.803018475,0,0.689
10011,Durango,Indé,0.864363943,0,0.643
10012,Durango,Lerdo,0.837881859,0.104094591,0.747
10013,Durango,Mapimí,0.84568543,0.185652755,0.68
10014,Durango,Mezquital,0.96052117,0.308749974,0.522
10015,Durango,Nazas,0.893438809,0.155110904,0.677
10016,Durango,Nombre de Dios,0.936883526,0,0.665
10017,Durango,Ocampo,0.575034362,0.49981257,0.669
10018,Durango,El Oro,0.838116333,0.096302003,0.7
10019,Durango,Otáez,0.951462226,0.203086921,0.56
10020,Durango,Pánuco de Coronado,0.93931732,0,0.677
10021,Durango,Peñón Blanco,0.933261378,0,0.657
10022,Durango,Poanas,0.93088241,0.039027436,0.694
10023,Durango,Pueblo Nuevo,0.963291658,0.214554604,0.647
10024,Durango,Rodeo,0.93041036,0,0.686
10025,Durango,San Bernardo,0.777934438,0,0.648
10026,Durango,San Dimas,0.941729649,0.230773669,0.6
10027,Durango,San Juan de Guadalupe,0.785755094,0,0.592
10028,Durango,San Juan del Río,0.955964372,0,0.656
10029,Durango,San Luis del Cordero,0.910128388,0,0.647
10030,Durango,San Pedro del Gallo,0.899571341,0,0.646
10031,Durango,Santa Clara,0.654972499,0,0.62
10032,Durango,Santiago Papasquiaro,0.903265796,0.223545431,0.684
10033,Durango,Súchil,0.923088044,0.433714038,0.647
10034,Durango,Tamazula,0.524752852,0.266159696,0.565
10035,Durango,Tepehuanes,0.926173317,0.175777817,0.627
10036,Durango,Tlahualilo,0.860663104,0.189187911,0.717
10037,Durango,Topia,0.749785408,0.107296137,0.579
10038,Durango,Vicente Guerrero,0.896021469,0.042596694,0.716
10039,Durango,Nuevo Ideal,0.920052893,0,0.64
11001,Guanajuato,Abasolo,0.957007823,0.282485876,0.632
11002,Guanajuato,Acámbaro,0.902214413,1.499581405,0.677
11003,Guanajuato,San Miguel de Allende,0.913266329,0.309251782,0.675
11004,Guanajuato,Apaseo el Alto,0.818809944,2.949899041,0.658
11005,Guanajuato,Apaseo el Grande,0.65893301,1.408175903,0.68
11006,Guanajuato,Atarjea,0.77152568,0,0.6
11007,Guanajuato,Celaya,0.881825281,1.613680016,0.753
11008,Guanajuato,Manuel Doblado,0.91956838,0.121241513,0.624
11009,Guanajuato,Comonfort,0.961455191,0.875741948,0.66
11010,Guanajuato,Coroneo,0.772083371,0.631597943,0.639
11011,Guanajuato,Cortazar,0.948451924,1.541949187,0.706
11012,Guanajuato,Cuerámaro,0.923161681,0.226852902,0.643
11013,Guanajuato,Doctor Mora,0.903833516,0.21905805,0.641
11014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,0.939081686,0.453881917,0.642
11015,Guanajuato,Guanajuato,0.931583548,0.334190231,0.765
11016,Guanajuato,Huanímaro,0.952196138,0.946611132,0.628
11017,Guanajuato,Irapuato,0.90145256,0.92418792,0.755
11018,Guanajuato,Jaral del Progreso,0.94786241,1.366613377,0.692
11019,Guanajuato,Jerécuaro,0.900640184,1.494436254,0.607
11020,Guanajuato,León,0.889823177,0.453168256,0.756
11021,Guanajuato,Moroleón,0.926175917,1.396500286,0.73
11022,Guanajuato,Ocampo,0.846150931,0.189515976,0.623
11023,Guanajuato,Pénjamo,0.856111255,0.677594218,0.657
11024,Guanajuato,Pueblo Nuevo,0.95880029,1.128759171,0.637
11025,Guanajuato,Purísima del Rincón,0.891653348,0.29817991,0.673
11026,Guanajuato,Romita,0.951342639,0.349724782,0.623
11027,Guanajuato,Salamanca,0.917847098,1.656809928,0.746
11028,Guanajuato,Salvatierra,0.945572955,2.029194909,0.654
11029,Guanajuato,San Diego de la Unión,0.947386369,0.243581624,0.606
11030,Guanajuato,San Felipe,0.874316529,0.200345596,0.627
11031,Guanajuato,San Francisco del Rincón,0.913410916,0.664776765,0.692
11032,Guanajuato,San José Iturbide,0.76439849,0.647625003,0.702
11033,Guanajuato,San Luis de la Paz,0.928362482,0.661293334,0.663
11034,Guanajuato,Santa Catarina,0.836973615,0,0.624
11035,Guanajuato,Santa Cruz de Juventino Rosas,0.978722371,0.825844061,0.639
11036,Guanajuato,Santiago Maravatío,0.914209115,3.127792672,0.637
11037,Guanajuato,Silao de la Victoria,0.932927548,0.550217139,0.682
11038,Guanajuato,Tarandacuao,0.866949752,0.442321302,0.664
11039,Guanajuato,Tarimoro,0.943573318,1.949589194,0.643
11040,Guanajuato,Tierra Blanca,0.904733343,0.249912531,0.612
11041,Guanajuato,Uriangato,0.912365434,1.382248675,0.696
11042,Guanajuato,Valle de Santiago,0.959967745,0.753062231,0.64
11043,Guanajuato,Victoria,0.913282831,0.094104362,0.631
11044,Guanajuato,Villagrán,0.917921904,0.987977079,0.697
11045,Guanajuato,Xichú,0.917167729,0.179484878,0.585
11046,Guanajuato,Yuriria,0.936588062,1.35290438,0.667
12001,Guerrero,Acapulco de Juárez,0.910102544,0.570830436,0.757
12002,Guerrero,Ahuacuotzingo,0.960841103,0.079349335,0.508
12003,Guerrero,Ajuchitlán del Progreso,0.96481211,0.026556898,0.615
12004,Guerrero,Alcozauca de Guerrero,0.9606596,0.376914016,0.485
12005,Guerrero,Alpoyeca,0.912837578,0.639959043,0.671
12006,Guerrero,Apaxtla,0.967332613,0.179985601,0.66
12007,Guerrero,Arcelia,0.906874681,0.060119638,0.664
12008,Guerrero,Atenango del Río,0.933420794,0.54662731,0.609
12009,Guerrero,Atlamajalcingo del Monte,0.980898296,0.516262261,0.519
12010,Guerrero,Atlixtac,0.983468464,0.280790425,0.488
12011,Guerrero,Atoyac de Álvarez,0.960102175,0.197758734,0.701
12012,Guerrero,Ayutla de los Libres,0.983305123,0.434008941,0.595
12013,Guerrero,Azoyú,0.951519968,0.79475462,0.647
12014,Guerrero,Benito Juárez,0.944178215,0.64758451,0.706
12015,Guerrero,Buenavista de Cuéllar,0.827530427,0.308118934,0.703
12016,Guerrero,Coahuayutla de José María Izazaga,0.832285622,0.080593166,0.513
12017,Guerrero,Cocula,0.937865075,0.385133834,0.648
12018,Guerrero,Copala,0.942888751,0.276567794,0.666
12019,Guerrero,Copalillo,0.968521605,0.128221567,0.512
12020,Guerrero,Copanatoyac,0.98554139,0.692904656,0.499
12021,Guerrero,Coyuca de Benítez,0.958196452,0.355891371,0.664
12022,Guerrero,Coyuca de Catalán,0.923950822,0.337189397,0.624
12023,Guerrero,Cuajinicuilapa,0.893003342,0.788673151,0.631
12024,Guerrero,Cualác,0.933197866,0.254000508,0.606
12025,Guerrero,Cuautepec,0.976210056,0.117481203,0.619
12026,Guerrero,Cuetzala del Progreso,0.955270793,1.450676983,0.594
12027,Guerrero,Cutzamala de Pinzón,0.885864537,0.146077811,0.613
12028,Guerrero,Chilapa de Álvarez,0.972898919,0.36371866,0.584
12029,Guerrero,Chilpancingo de los Bravo,0.942732412,0.317623891,0.765
12030,Guerrero,Florencio Villarreal,0.95047191,0.314606742,0.655
12031,Guerrero,General Canuto A. Neri,0.936922587,0,0.579
12032,Guerrero,General Heliodoro Castillo,0.98080743,0,0.555
12033,Guerrero,Huamuxtitlán,0.867337603,0.629002745,0.649
12034,Guerrero,Huitzuco de los Figueroa,0.935069549,0.84715656,0.656
12035,Guerrero,Iguala de la Independencia,0.920790281,0.875639703,0.76
12036,Guerrero,Igualapa,0.97776642,0.425930658,0.616
12037,Guerrero,Ixcateopan de Cuauhtémoc,0.958129684,0,0.657
12038,Guerrero,Zihuatanejo de Azueta,0.872881961,0.682534266,0.724
12039,Guerrero,Juan R. Escudero,0.958111371,0.229946729,0.652
12040,Guerrero,Leonardo Bravo,0.980726183,0.682930531,0.586
12041,Guerrero,Malinaltepec,0.981670886,0.303797468,0.565
12042,Guerrero,Mártir de Cuilapan,0.960726374,0.107451781,0.554
12043,Guerrero,Metlatónoc,0.982660799,0.212100323,0.463
12044,Guerrero,Mochitlán,0.965811966,0,0.667
12045,Guerrero,Olinalá,0.950502707,0.28123462,0.594
12046,Guerrero,Ometepec,0.959549606,0.645095078,0.655
12047,Guerrero,Pedro Ascencio Alquisiras,0.953222159,0,0.51
12048,Guerrero,Petatlán,0.929681717,0.336451114,0.682
12049,Guerrero,Pilcaya,0.563553674,0.548890457,0.644
12050,Guerrero,Pungarabato,0.904552778,0.207889403,0.71
12051,Guerrero,Quechultenango,0.968154276,0.027667875,0.591
12052,Guerrero,San Luis Acatlán,0.975729414,0.302571861,0.579
12053,Guerrero,San Marcos,0.960019153,0.099752614,0.636
12054,Guerrero,San Miguel Totolapan,0.964787274,0.041426737,0.556
12055,Guerrero,Taxco de Alarcón,0.926297047,0.445134772,0.688
12056,Guerrero,Tecoanapa,0.97583744,0.32564097,0.65
12057,Guerrero,Técpan de Galeana,0.951223999,0.321903214,0.66
12058,Guerrero,Teloloapan,0.954605422,0.092907446,0.679
12059,Guerrero,Tepecoacuilco de Trujano,0.944329027,0.357073297,0.675
12060,Guerrero,Tetipac,0.872417355,0.442739079,0.6
